movie_id,IMDb_URL,poster_url,movie_title,genres,release_date,Animation,Children,Comedy,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Sci_Fi,Documentary,War,Musical,Mystery,Film_Noir,Western
2744,http://www.imdb.com/title/tt0091699/,https://m.media-amazon.com/images/M/MV5BMTYwMjMyODM3OV5BMl5BanBnXkFtZTYwMjY3ODg5..jpg,Otello (1986),['Drama'],1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2745,http://www.imdb.com/title/tt0091530/,https://m.media-amazon.com/images/M/MV5BMjQ3MDczZmUtZmFlMy00YzFlLTlmNmMtYTE2NTZiNTJjM2UzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,"Mission, The (1986)",['Drama'],1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2746,http://www.imdb.com/title/tt0091419/,https://m.media-amazon.com/images/M/MV5BYzUxZDI3MjktZmM4YS00MzdjLWE5MzctMmI4M2ViMDgxMmUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Little Shop of Horrors (1986),"['Comedy', 'Horror', 'Musical']",1986,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2747,http://www.imdb.com/title/tt0091419/,https://m.media-amazon.com/images/M/MV5BYzUxZDI3MjktZmM4YS00MzdjLWE5MzctMmI4M2ViMDgxMmUzXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,"Little Shop of Horrors, The (1960)","['Comedy', 'Horror']",1960,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2748,http://www.imdb.com/title/tt0092534/,https://m.media-amazon.com/images/M/MV5BNDJiMzA2MzctYzIyYy00NGQ4LWFjMWMtM2RjYmE3MzZmZGJjL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Allan Quartermain and the Lost City of Gold (1987),"['Action', 'Adventure']",1987,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2749,http://www.imdb.com/title/tt7824338/,https://m.media-amazon.com/images/M/MV5BZWQzMTBmOGYtNGMyZS00ZjE3LTg0NWMtYzExNGViMWI3YzI5XkEyXkFqcGdeQXVyNjU1NDU4OTg@..jpg,"Morning After, The (1986)","['Drama', 'Mystery']",1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2750,http://www.imdb.com/title/tt0093818/,https://m.media-amazon.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@..jpg,Radio Days (1987),"['Comedy', 'Drama']",1987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2751,http://www.imdb.com/title/tt0093051/,https://m.media-amazon.com/images/M/MV5BZTAzYTQyY2ItOTI1YS00MDQ4LThiNjktZWYyNDJkOTQ4YzMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,From the Hip (1987),['Comedy'],1987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,http://www.imdb.com/title/tt0093690/,https://m.media-amazon.com/images/M/MV5BNGRhZjA3YzEtZTU2Mi00NWRlLTljZTEtMDE2MTljZGFkMGM4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Outrageous Fortune (1987),"['Comedy', 'Mystery']",1987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2753,http://www.imdb.com/title/tt0092627/,https://m.media-amazon.com/images/M/MV5BOWQ4OWUxN2UtNTVhMy00Y2E3LTk0NTYtMjRiNzZjYjc1OTUxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,"Bedroom Window, The (1987)",['Thriller'],1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2754,http://www.imdb.com/title/tt0092850/,https://m.media-amazon.com/images/M/MV5BNWM0ODJiNzgtYzNlYS00ZjIxLWI1MzktMmIzOTc5OGZhOWE1XkEyXkFqcGdeQXVyNDUxNjc5NjY@..jpg,Deadtime Stories (1987),['Horror'],1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2755,http://www.imdb.com/title/tt0093415/,https://m.media-amazon.com/images/M/MV5BNmI0NTU3MWUtYzAwYy00ZjVkLTlmMGUtODRhYmUwNWE1ZmU3XkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,Light of Day (1987),['Drama'],1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2756,http://www.imdb.com/title/tt0051327/,https://m.media-amazon.com/images/M/MV5BMTQ5MjUwOTkxNl5BMl5BanBnXkFtZTgwMzMwODgyMTE@..jpg,Wanted: Dead or Alive (1987),['Action'],1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2757,http://www.imdb.com/title/tt0083967/,https://m.media-amazon.com/images/M/MV5BZjNlYTgwZjktNTZjNy00NTMxLWI1ODAtM2NiYWUwZjNlM2JlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Frances (1982),['Drama'],1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2758,http://www.imdb.com/title/tt0089816/,https://m.media-amazon.com/images/M/MV5BM2QyNGNjMTgtNDVlZS00M2E5LTkwYmQtOWE2NDAzNDkyNDRlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Plenty (1985),['Drama'],1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2759,http://www.imdb.com/title/tt0144168/,https://m.media-amazon.com/images/M/MV5BNmUwZGUyOWYtMjJlMC00ODhhLWIxMDMtYjAwOGFmMGVjZTA1XkEyXkFqcGdeQXVyMjA5MTIzMjQ@..jpg,Dick (1999),['Comedy'],1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,http://www.imdb.com/title/tt0129167/,https://m.media-amazon.com/images/M/MV5BMjIxNDU2Njk0OV5BMl5BanBnXkFtZTgwODc3Njc3NjE@..jpg,"Iron Giant, The (1999)","['Animation', ""Children""]",1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,http://www.imdb.com/title/tt5447522/,,"Sixth Sense, The (1999)",['Thriller'],1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2763,http://www.imdb.com/title/tt0155267/,https://m.media-amazon.com/images/M/MV5BMmU0N2RiNTAtN2U4MS00MWExLTkzNGYtOTVhNmVmZmNlOTUzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,"Thomas Crown Affair, The (1999)","['Action', 'Thriller']",1999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2764,http://www.imdb.com/title/tt0155267/,https://m.media-amazon.com/images/M/MV5BMmU0N2RiNTAtN2U4MS00MWExLTkzNGYtOTVhNmVmZmNlOTUzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,"Thomas Crown Affair, The (1968)","['Crime', 'Drama', 'Thriller']",1968,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2765,http://www.imdb.com/title/tt0122515/,https://m.media-amazon.com/images/M/MV5BOTRlZjMxOGYtODlkMS00Y2ZmLTk4ZWItMDhkNjc3MjY5MWFiXkEyXkFqcGdeQXVyMjA0MzYwMDY@..jpg,"Acid House, The (1998)","['Comedy', 'Drama']",1998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2766,http://www.imdb.com/title/tt0168449/,https://m.media-amazon.com/images/M/MV5BMzk3NTYyMzgyNV5BMl5BanBnXkFtZTcwNDcxMTMyMQ@@..jpg,"Adventures of Sebastian Cole, The (1998)","['Comedy', 'Drama']",1998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2767,http://www.imdb.com/title/tt0120709/,https://m.media-amazon.com/images/M/MV5BMTUzMjU5NjIxM15BMl5BanBnXkFtZTcwNzM5MTcxMQ@@..jpg,Illuminata (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,http://www.imdb.com/title/tt0120210/,https://m.media-amazon.com/images/M/MV5BNGRiMzZjZjctYWY0Ny00Zjg1LThkYzktODcxOGQwNmYzYzNjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Stiff Upper Lips (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,http://www.imdb.com/title/tt1858641/,,"Yards, The (1999)","['Crime', 'Mystery']",1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2770,http://www.imdb.com/title/tt0131325/,https://m.media-amazon.com/images/M/MV5BYTJlNzcyMjctOGE5Mi00MzU4LWI1MzUtOGZiYzZlMzYxZmFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Bowfinger (1999),['Comedy'],1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,http://www.imdb.com/title/tt0120620/,https://m.media-amazon.com/images/M/MV5BOWY1NmVmNzctYTFkMC00MmNlLTkzNzgtNWZmODc3YTdiYWI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Brokedown Palace (1999),['Drama'],1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2772,http://www.imdb.com/title/tt0165710/,https://m.media-amazon.com/images/M/MV5BMmU5ZTJmOWQtNTMwMi00NmIzLTk0ZTAtMjNkMTE4YTA0Yzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Detroit Rock City (1999),['Comedy'],1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,http://www.imdb.com/title/tt0176422/,https://m.media-amazon.com/images/M/MV5BMjNiMGNiMWUtNDE4Mi00NjkyLWIwNjItNTdkNmRlNjhiM2NmXkEyXkFqcGdeQXVyMjYyNzc4MQ@@..jpg,Alice and Martin (Alice et Martin) (1998),['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2774,http://www.imdb.com/title/tt0168987/,https://m.media-amazon.com/images/M/MV5BMTQzMTA2MTQwNF5BMl5BanBnXkFtZTYwMjg5NzQ3..jpg,Better Than Chocolate (1999),"['Comedy', 'Romance']",1999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2775,http://www.imdb.com/title/tt0138487/,https://m.media-amazon.com/images/M/MV5BYThiMTM3YWQtN2FjZC00NTNkLWFkY2QtYTVlMzE1ODYxMzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Head On (1998),['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2776,http://www.imdb.com/title/tt0119614/,https://m.media-amazon.com/images/M/MV5BMTIwMzMxMjMyOV5BMl5BanBnXkFtZTcwMDM4MjEyMQ@@..jpg,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",['Documentary'],1997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2777,http://www.imdb.com/title/tt0015693/,https://m.media-amazon.com/images/M/MV5BMjEwMzY5MTQ2MF5BMl5BanBnXkFtZTgwNDQ0NzY2MjE@..jpg,Cobra (1925),['Drama'],1925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2778,http://www.imdb.com/title/tt0113965/,https://m.media-amazon.com/images/M/MV5BYzVlMzEyZDAtZGIyNS00NmY4LWFhZWEtY2IxNTFhYTMzYmFmXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Never Talk to Strangers (1995),['Thriller'],1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2779,http://www.imdb.com/title/tt0077663/,https://m.media-amazon.com/images/M/MV5BN2NlOGI1YTMtZjk3My00YWY4LWE2ZGUtNzA2Y2E1ZjU0ZTZmXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg,Heaven Can Wait (1978),['Comedy'],1978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,http://www.imdb.com/title/tt1682725/,,"Raven, The (1963)","['Comedy', 'Horror']",1963,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2781,http://www.imdb.com/title/tt0053363/,https://m.media-amazon.com/images/M/MV5BN2RkOGVmMDctODk3OC00ZWY3LWIyOWMtMGY5NzY0N2QyOTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Tingler, The (1959)",['Horror'],1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2782,http://www.imdb.com/title/tt0055304/,https://m.media-amazon.com/images/M/MV5BZGY1ODM0Y2EtYTBlNy00ZTQ5LWI5MzQtZTY2NzllYTM4ZTRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Pit and the Pendulum (1961),['Horror'],1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2784,http://www.imdb.com/title/tt0097844/,https://m.media-amazon.com/images/M/MV5BZjU1MjA5MTMtN2U3MS00YzQ5LTgwZDAtYjNiY2YwYjViNGMyXkEyXkFqcGdeQXVyMjUyNDk2ODc@..jpg,"Masque of the Red Death, The (1964)",['Horror'],1964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2785,http://www.imdb.com/title/tt0056552/,https://m.media-amazon.com/images/M/MV5BOWU4ZTBhNzQtYmE2NC00OWFhLWEyZGEtOTdiYjBkNTQ5NjJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Tales of Terror (1962),['Horror'],1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2786,http://www.imdb.com/title/tt0091178/,https://m.media-amazon.com/images/M/MV5BODRkM2UyNTktZTk4Ni00NTM5LThhZWYtZDUyY2NlYmRiZjc2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,Haunted Honeymoon (1986),['Comedy'],1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,http://www.imdb.com/title/tt0088889/,https://m.media-amazon.com/images/M/MV5BOTA0MDliYzMtYTNhMS00MjkyLWExMGItYzY5MjFhOTNmZjRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Cat's Eye (1985),['Horror'],1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2788,http://www.imdb.com/title/tt0066765/,https://m.media-amazon.com/images/M/MV5BYWQzYjU5ODAtNDY5Yy00ZDIxLWJlMTEtOWRkMjlkNTdmMTBhXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,And Now for Something Completely Different (1971),['Comedy'],1971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,http://www.imdb.com/title/tt0077394/,https://m.media-amazon.com/images/M/MV5BNGQxOTk0ZjItNGVjNC00YmFkLWFlNmMtN2I1NTI2NzczM2E3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Damien: Omen II (1978),['Horror'],1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2791,http://www.imdb.com/title/tt0080339/,https://m.media-amazon.com/images/M/MV5BZjA3YjdhMWEtYjc2Ni00YzVlLWI0MTUtMGZmNTJjNmU0Yzk2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg,Airplane! (1980),['Comedy'],1980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,http://www.imdb.com/title/tt0083530/,https://m.media-amazon.com/images/M/MV5BMmVkYjg2MDUtN2ExNi00N2QzLTliOWYtMjAzYWNlYjQ1MWZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Airplane II: The Sequel (1982),['Comedy'],1982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,http://www.imdb.com/title/tt0118604/,https://m.media-amazon.com/images/M/MV5BOGU0ZmE5NzUtYWY0Yi00NDZjLWI4Y2UtZDdkNDFjMmNkM2MxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"American Werewolf in Paris, An (1997)","['Comedy', 'Horror']",1997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2794,http://www.imdb.com/title/tt0089670/,https://m.media-amazon.com/images/M/MV5BYTJhZTBlZDQtZGFjNC00OTU1LWFmNDMtZmQ5YzllYzk2NGMwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,European Vacation (1985),['Comedy'],1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,http://www.imdb.com/title/tt3373824/,,Vacation (1983),['Comedy'],1983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,http://www.imdb.com/title/tt0095188/,https://m.media-amazon.com/images/M/MV5BM2MyNmQ2ZTQtYzE1Ni00MWQwLWE3ZTctMDcxOWE4ZTQzMjE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Funny Farm (1988),['Comedy'],1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,http://www.imdb.com/title/tt0094737/,https://m.media-amazon.com/images/M/MV5BMDQ1ODM5MTMtMjAwYi00ZGUxLTliNTMtN2ZhODAwMjVhMTRlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Big (1988),"['Comedy', 'Fantasy']",1988,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,http://www.imdb.com/title/tt0100419/,https://m.media-amazon.com/images/M/MV5BYzk3NGI4NjgtYTJkNS00NzBmLTllYTAtYzE1ZGJlOWQ0MDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Problem Child (1990),['Comedy'],1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,http://www.imdb.com/title/tt0102719/,https://m.media-amazon.com/images/M/MV5BZTQzNjRhMTctZjJmNi00NjFkLTgzMzgtNzUyOTUyODQ1NDA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Problem Child 2 (1991),['Comedy'],2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,http://www.imdb.com/title/tt0104740/,https://m.media-amazon.com/images/M/MV5BMTM0MDQ5MDExOV5BMl5BanBnXkFtZTcwOTE3ODc3Mg@@..jpg,Little Nemo: Adventures in Slumberland (1992),"['Animation', ""Children""]",1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,http://www.imdb.com/title/tt0096244/,https://m.media-amazon.com/images/M/MV5BNjg5YmE5ZDUtOTFiMS00ZWNlLWI4NDktYTBkYTE0NmNiNWQyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,Tequila Sunrise (1988),"['Action', 'Romance', 'Thriller']",1988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2803,http://www.imdb.com/title/tt0107798/,https://m.media-amazon.com/images/M/MV5BMjYwNGRmMGUtMmI0ZC00MGM0LWI2MTQtNGM0ZGNkMzRhNmY5XkEyXkFqcGdeQXVyODU2MDg1NzU@..jpg,"Pelican Brief, The (1993)",['Thriller'],1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2804,http://www.imdb.com/title/tt0085334/,https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,"Christmas Story, A (1983)","['Comedy', 'Drama']",1983,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2805,http://www.imdb.com/title/tt0130121/,https://m.media-amazon.com/images/M/MV5BNjIzNDQ4MDc5OV5BMl5BanBnXkFtZTYwNzI3MDM3..jpg,Mickey Blue Eyes (1999),"['Comedy', 'Romance']",1999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2806,http://www.imdb.com/title/tt0133046/,https://m.media-amazon.com/images/M/MV5BMWM5NjE5ZjEtMTZjMC00NWRjLWE1NDctMzM1MjJhZjUwZjQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Teaching Mrs. Tingle (1999),"['Comedy', 'Thriller']",1999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2807,http://www.imdb.com/title/tt0176269/,https://m.media-amazon.com/images/M/MV5BOTcwOTlhMWYtMDhlOS00ODdmLWJiMTgtMThjNzgxNTIyNTU3XkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg,Universal Soldier: The Return (1999),"['Action', 'Sci-Fi']",1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2808,http://www.imdb.com/title/tt0105698/,https://m.media-amazon.com/images/M/MV5BNTFkNjBhOWItOGYzNy00ZTQ5LWE2MWUtMWQxNWE5ZTY0OWQ0XkEyXkFqcGdeQXVyNDc2NjEyMw@@..jpg,Universal Soldier (1992),"['Action', 'Sci-Fi']",1992,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2809,http://www.imdb.com/title/tt0188863/,https://m.media-amazon.com/images/M/MV5BMTE5OTI2ODk3NV5BMl5BanBnXkFtZTcwNzA1MTkxMQ@@..jpg,Love Stinks (1999),['Comedy'],1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,http://www.imdb.com/title/tt0156887/,https://m.media-amazon.com/images/M/MV5BN2RkMjQ3ZjItNWNlMC00ZTZlLTg3OTQtMzJjYjMwOTQ1ODg4XkEyXkFqcGdeQXVyMDc2NTEzMw@@..jpg,Perfect Blue (1997),"['Animation', 'Mystery']",1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2811,http://www.imdb.com/title/tt0119692/,https://m.media-amazon.com/images/M/MV5BMjE4MjI0MTAwMl5BMl5BanBnXkFtZTcwMTg3NDEyMQ@@..jpg,With Friends Like These... (1998),['Comedy'],1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,http://www.imdb.com/title/tt0160401/,https://m.media-amazon.com/images/M/MV5BN2E4ZWFkNGMtNTUxNC00NDRlLTk5YjMtNzY3OGFmZTQxZTFjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,In Too Deep (1999),"['Action', 'Thriller']",1999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2813,http://www.imdb.com/title/tt0885467/,https://m.media-amazon.com/images/M/MV5BNDRhOTVlNWQtODFkYS00YTBlLTllNGUtYjc1NWMyMmVlZGMzXkEyXkFqcGdeQXVyODQ1NTk5OQ@@..jpg,"Source, The (1999)",['Documentary'],1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2814,http://www.imdb.com/title/tt1467571/,,"Bat, The (1959)",['Horror'],1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2815,http://www.imdb.com/title/tt0091278/,https://m.media-amazon.com/images/M/MV5BZGY3MWIzZGYtOTliMy00YzQzLTgwNjgtNjlkYTA2Y2Y5YTVkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg,Iron Eagle (1986),"['Action', 'War']",1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2816,http://www.imdb.com/title/tt0095382/,https://m.media-amazon.com/images/M/MV5BNGExMGU4YjMtZWNkYS00Nzk3LWFmOTQtZWQxZDA5OWZjN2U0XkEyXkFqcGdeQXVyMTQ2MjQyNDc@..jpg,Iron Eagle II (1988),"['Action', 'War']",1988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2817,http://www.imdb.com/title/tt0103617/,https://m.media-amazon.com/images/M/MV5BYTA1NTA4Y2YtNDViMy00Y2UxLTg4N2QtOTNhMDBmMzgyZDc5XkEyXkFqcGdeQXVyMTQ2MjQyNDc@..jpg,Aces: Iron Eagle III (1992),"['Action', 'War']",1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2818,http://www.imdb.com/title/tt0113438/,https://m.media-amazon.com/images/M/MV5BMTc2MDU2MzkyMF5BMl5BanBnXkFtZTgwMjMzMzgwMzE@..jpg,Iron Eagle IV (1995),"['Action', 'War']",1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2819,http://www.imdb.com/title/tt0073802/,https://m.media-amazon.com/images/M/MV5BZDhhZWI5MzgtMjkwMy00NjIyLWIwYzQtMGUzMGYzMWQxOGE1XkEyXkFqcGdeQXVyNjUwMzI2NzU@..jpg,Three Days of the Condor (1975),['Thriller'],1975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2820,http://www.imdb.com/title/tt0058126/,https://m.media-amazon.com/images/M/MV5BZTExMTA0MmEtMDFjZi00MTllLTk4ODEtZjcxOWYyNDhkMmU0XkEyXkFqcGdeQXVyNjg3MTIwODI@..jpg,Hamlet (1964),['Drama'],1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2821,http://www.imdb.com/title/tt0010418/,https://m.media-amazon.com/images/M/MV5BMWM0OGE2MzAtN2Y3My00YzQ3LTk3NGQtYTBmYjgyNGM4ZjFmXkEyXkFqcGdeQXVyMzg1ODEwNQ@@..jpg,Male and Female (1919),"['Adventure', 'Drama']",1919,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2822,http://www.imdb.com/title/tt0104839/,https://m.media-amazon.com/images/M/MV5BODc3NTFkYTEtMTUzZi00ZTI4LWJjMGItNWI4ZGFlOTNhNGY1XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,Medicine Man (1992),"['Adventure', 'Romance']",1992,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2823,http://www.imdb.com/title/tt0010726/,https://m.media-amazon.com/images/M/MV5BMTY2MDFjY2QtYjY0YS00YmVkLTg1OTQtZDViYTgwZDBkNmViXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)","['Action', 'Drama']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2824,http://www.imdb.com/title/tt0181733/,https://m.media-amazon.com/images/M/MV5BMjEzMTE4MTk0Nl5BMl5BanBnXkFtZTcwOTc5MTYyMQ@@..jpg,On the Ropes (1999),['Documentary'],1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2825,http://www.imdb.com/title/tt0163185/,https://m.media-amazon.com/images/M/MV5BMTI5MzYwNjU1NV5BMl5BanBnXkFtZTYwNTM2OTg5..jpg,Rosie (1998),['Drama'],1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2826,http://www.imdb.com/title/tt0120657/,https://m.media-amazon.com/images/M/MV5BNDZhZDk0ZTktZmNhMC00YTU1LWEwY2YtZmIyMWM5MTNlNDEwXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,"13th Warrior, The (1999)","['Action', 'Horror', 'Thriller']",13,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2827,http://www.imdb.com/title/tt0138304/,https://m.media-amazon.com/images/M/MV5BMTUxNGI2NzUtYzgwNy00NmIyLTgwNjMtZGMzYjhlYjY1MThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,"Astronaut's Wife, The (1999)","['Sci-Fi', 'Thriller']",1999,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
